complaint_id,atm_id,prediction_timestamp,label,victim_lat,victim_lon,atm_lat,atm_lon,haversine_distance_km,same_city,same_district,same_pincode,nearby_atm_count,geographic_similarity,location_type,in_geo_candidates,in_hotspot_candidates,in_network_candidates,in_behavioural_candidates,historical_complaints_as_of_T,historical_cashout_count_as_of_T,historical_cashout_rate_as_of_T,historical_avg_loss_as_of_T,historical_hotspot_score_as_of_T,hour,minute_bucket,day_of_week,is_weekend,holiday_flag,time_since_complaint_h,time_since_last_transaction_h,recent_activity_count,velocity_15m,velocity_30m,velocity_1h,velocity_3h,velocity_6h,velocity_24h,account_degree_as_of_T,cluster_size,fraud_cluster_membership,linked_complaint_count_as_of_T,account_type,is_synthetic_mule
CASE_001004,ATM_000012,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.916602762836686,80.95439138923042,17.412,1,1,0,1,0.05431,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000280,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,23.002582842473544,72.60846343532445,935.542,0,0,0,5,0.00107,Market ATM,0,1,0,0,9,9,0.9529,19867.12,2.1942,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000240,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,19.14182262226751,72.94805715683843,1175.223,0,0,0,6,0.00085,Petrol Station ATM,0,1,0,0,8,8,0.95,26676.04,2.0874,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000027,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,12.95033523534078,77.57962653879115,1574.87,0,0,0,18,0.00063,Bank Branch ATM,0,0,1,0,1,1,0.8,8324.81,0.5545,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000297,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,22.735203387378554,75.94304101477319,672.284,0,0,0,1,0.00149,Bank Branch ATM,0,1,0,0,13,13,0.9143,26829.49,2.4129,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000229,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,17.380668801573417,78.42393949788111,1074.388,0,0,0,6,0.00093,Bank Branch ATM,0,0,1,0,1,1,0.9111,5671.15,0.6315,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000377,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.781409663198932,80.96271185047749,5.764,1,1,0,4,0.14784,Standalone Kiosk,1,0,0,1,1,1,0.9111,45892.1,0.6315,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000219,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.859665287906292,80.94995576624906,11.267,1,1,0,5,0.08152,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000146,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,18.521843319164628,73.90778304556412,1163.974,0,0,0,3,0.00086,Mall ATM,0,1,1,0,10,10,0.9556,24710.36,2.2913,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000293,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.840484537407267,80.97382126729464,10.611,1,1,0,7,0.08613,Railway Station ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000327,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,22.99589851238561,72.57126086103086,939.249,0,0,0,10,0.00106,Mall ATM,0,1,0,0,6,6,0.8,47892.97,1.5567,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000199,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,19.139049059135743,73.02502301321114,1170.015,0,0,0,3,0.00085,Hospital ATM,0,1,0,0,5,5,0.8615,14286.4,1.5437,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000004,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,13.072762724653366,80.26387571924367,1524.065,0,0,0,15,0.00066,Bus Terminal ATM,0,1,0,0,12,12,0.96,21747.22,2.4624,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000265,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.83085789246287,80.98363285587789,10.475,1,1,0,8,0.08714,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000174,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.918709668867425,80.89972566928067,17.027,1,1,0,0,0.05547,Hospital ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000291,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,23.024387860325554,72.60476029315736,934.731,0,0,0,9,0.00107,Petrol Station ATM,0,1,0,0,6,6,0.9429,166976.18,1.8347,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000340,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.825566074193386,80.90162280571303,6.677,1,1,0,1,0.13025,Petrol Station ATM,1,0,0,0,0,0,0.9,25000.0,0.0,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000282,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,19.051630192585513,73.01765242288891,1177.761,0,0,0,5,0.00085,Hospital ATM,0,1,1,0,7,7,0.88,11779.24,1.8299,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000346,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,22.549604170475213,88.41551566084136,891.575,0,0,0,6,0.00112,Standalone Kiosk,0,1,0,0,10,10,0.9,31973.07,2.1581,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000361,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.921789590959662,80.9649223891589,18.268,1,1,0,1,0.0519,Bus Terminal ATM,1,0,0,0,1,1,0.9111,34402.69,0.6315,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001004,ATM_000198,2025-06-24 11:50:52.296587964,0,26.765734287196256,80.90736747179474,26.980908442155847,75.78841459480564,508.261,0,0,0,2,0.00196,Bank Branch ATM,0,1,0,0,6,6,0.9429,23273.36,1.8347,11,3,1,0,0,0.0,2.07,4,0,0,0,1,4,4,57,2,1,33,mule,1
CASE_001005,ATM_000355,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,28.541697633686937,77.19124389403521,236.656,0,0,0,4,0.00421,Mall ATM,0,0,1,0,1,1,0.9111,70234.53,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000101,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.768619192173965,80.96379808067807,514.376,0,0,0,2,0.00194,Standalone Kiosk,0,0,1,0,1,1,0.9111,98742.92,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000178,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.6681438064313,75.89798883939375,461.588,0,0,0,0,0.00216,Hospital ATM,0,1,0,0,11,11,0.9579,40991.34,2.3803,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000114,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,17.415193888388494,78.48362266665102,1081.838,0,0,0,13,0.00092,Petrol Station ATM,0,0,1,0,1,1,0.9111,23450.86,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000108,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,18.589901303342067,73.91787562266242,934.624,0,0,0,3,0.00107,Market ATM,0,1,0,0,7,7,0.9467,54606.18,1.9685,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000179,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.82231709323649,75.76678503979676,1.535,1,1,0,0,0.39446,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000243,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,18.51743894014746,73.85207264990669,943.912,0,0,0,10,0.00106,Market ATM,0,1,0,0,3,3,0.9273,5375.48,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000182,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.936306907927246,75.72871603602272,14.161,1,1,0,2,0.06596,Bus Terminal ATM,1,0,0,0,1,1,0.9111,16187.55,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000386,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.7369288913546,75.81971944977604,453.806,0,0,0,0,0.0022,Hospital ATM,0,1,0,0,14,14,0.8727,39921.49,2.3634,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000062,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,12.969744704543817,77.57861234021964,1551.197,0,0,0,16,0.00064,Market ATM,0,1,1,0,3,3,0.9273,17806.56,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000066,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,13.03389423523437,77.55055075170849,1543.76,0,0,0,5,0.00065,Standalone Kiosk,0,0,1,0,1,1,0.9111,35869.33,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000334,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.9066317936065,75.74113436075218,10.641,1,1,0,4,0.08591,Railway Station ATM,1,0,0,0,2,2,0.92,75192.37,1.0107,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000374,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,19.998843712913928,73.69208766809405,787.602,0,0,0,3,0.00127,University ATM,0,0,1,0,1,1,0.9111,2940.84,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000233,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,21.166209460248332,72.83085952660973,696.184,0,0,0,4,0.00143,Standalone Kiosk,0,0,1,0,1,1,0.9111,1574.4,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000056,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.553114682698816,88.36795275956757,1356.332,0,0,0,12,0.00074,Bank Branch ATM,0,0,1,0,1,1,0.9111,9372.49,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000116,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.930292496888846,75.78119583030755,12.491,1,1,0,6,0.07412,Railway Station ATM,1,1,1,0,4,4,0.9333,7873.23,1.5021,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000025,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.606385073565644,88.30312347833534,1347.893,0,0,0,3,0.00074,Mall ATM,0,0,1,0,1,1,0.9111,4779.32,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000344,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,17.385057689163343,78.48657407288304,1085.162,0,0,0,13,0.00092,Residential Complex ATM,0,1,0,0,5,5,0.8615,26825.89,1.5437,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000180,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.586746422822937,88.40071491243924,1357.974,0,0,0,11,0.00074,University ATM,0,1,0,0,6,6,0.9429,8594.31,1.8347,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000081,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,13.045515312876448,80.29521731399635,1601.995,0,0,0,14,0.00062,Mall ATM,0,1,0,0,3,3,0.7455,10284.61,1.0334,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000380,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.59651120195155,88.46065298871946,1363.228,0,0,0,3,0.00073,Market ATM,0,1,0,0,3,3,0.9273,86057.07,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000157,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,18.525800872314733,73.82389227783078,943.611,0,0,0,11,0.00106,Residential Complex ATM,0,0,1,0,2,2,0.92,16248.27,1.0107,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000015,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,28.616090074679143,77.21155537706599,244.522,0,0,0,15,0.00407,Bank Branch ATM,0,0,1,0,1,1,0.9111,40580.3,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000031,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.495626098117945,88.29425663931455,1351.89,0,0,0,1,0.00074,Residential Complex ATM,0,1,0,0,3,3,0.9273,20429.78,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000033,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,21.085827579273364,79.13732727685856,722.768,0,0,0,0,0.00138,Bank Branch ATM,0,0,1,0,2,2,0.82,27652.61,0.9009,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000330,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,20.053223544411868,73.78683249358077,779.196,0,0,0,0,0.00128,Mall ATM,0,0,1,0,2,2,0.92,121224.96,1.0107,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000176,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,19.033545538500235,72.84141876415256,916.342,0,0,0,8,0.00109,Railway Station ATM,0,1,0,0,4,4,0.9333,53660.99,1.5021,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000167,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,23.10143671627846,72.54542993473302,526.439,0,0,0,4,0.0019,Bank Branch ATM,0,1,1,0,3,3,0.9273,9283.74,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000198,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.980908442155847,75.78841459480564,18.132,1,1,0,2,0.05227,Bank Branch ATM,1,1,0,0,5,5,0.9385,25711.45,1.6815,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000086,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,19.043575603739146,72.91107028466806,912.969,0,0,0,15,0.00109,Bank Branch ATM,0,1,0,0,5,5,0.9385,7740.25,1.6815,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000093,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,28.6167369892839,77.28928122735135,249.062,0,0,0,9,0.004,Standalone Kiosk,0,0,1,0,1,1,0.9111,8592.33,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000370,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.96837587549417,75.82867978776605,17.369,1,1,0,4,0.05444,Hospital ATM,1,1,1,0,3,3,0.9273,15524.61,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000007,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.561858355993618,88.33276292163383,1352.626,0,0,0,7,0.00074,Residential Complex ATM,0,1,1,0,4,4,0.9333,15019.34,1.5021,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000087,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,13.04237547348726,80.30318609124991,1602.574,0,0,0,8,0.00062,Residential Complex ATM,0,1,0,0,3,3,0.9273,20435.77,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000364,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,19.083361829636065,72.89145701439439,909.418,0,0,0,25,0.0011,Bank Branch ATM,0,0,1,0,1,1,0.9111,35910.79,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000295,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.93821234751503,72.51648916351694,542.694,0,0,0,2,0.00184,Standalone Kiosk,0,1,1,0,4,4,0.9333,16195.31,1.5021,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000333,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,13.092670157524704,80.27767499995733,1596.429,0,0,0,12,0.00063,Petrol Station ATM,0,1,0,0,3,3,0.9273,35707.75,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000151,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.9727121741609,72.56078065791901,536.91,0,0,0,4,0.00186,Bank Branch ATM,0,1,1,0,4,4,0.9333,24969.71,1.5021,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000313,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,18.456075024739004,73.79326097893265,951.866,0,0,0,0,0.00105,Residential Complex ATM,0,1,0,0,5,5,0.9385,12744.45,1.6815,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000186,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,13.14259936414573,80.23722682211573,1589.868,0,0,0,3,0.00063,Residential Complex ATM,0,1,0,0,7,7,0.88,52615.65,1.8299,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000003,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.977487381625732,75.7269303823776,18.545,1,1,0,1,0.05116,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000244,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,12.958407667174459,77.57238012769452,1552.371,0,0,0,15,0.00064,Railway Station ATM,0,1,0,0,4,4,0.7667,23754.34,1.2339,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000014,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.93891637098737,72.51796872006797,542.541,0,0,0,2,0.00184,Residential Complex ATM,0,1,0,0,3,3,0.9273,37169.15,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000324,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,13.017916186976068,77.68987980350212,1547.324,0,0,0,4,0.00065,Market ATM,0,0,1,0,1,1,0.9111,37629.82,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000194,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,23.03781946874166,72.6397004783593,526.288,0,0,0,1,0.0019,Mall ATM,0,1,1,0,4,4,0.9333,24949.42,1.5021,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000343,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,23.068518809346262,72.48325002482707,533.227,0,0,0,2,0.00187,Bank Branch ATM,0,0,1,0,1,1,0.9111,1517.24,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000223,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,13.189103767144722,80.26507209306659,1585.757,0,0,0,1,0.00063,Hospital ATM,0,1,0,0,8,8,0.95,64324.15,2.0874,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000228,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,12.965478498822426,77.60160591219447,1551.959,0,0,0,17,0.00064,Bank Branch ATM,0,1,1,0,4,4,0.85,19640.69,1.368,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000020,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,17.370707943410704,78.58876699456908,1089.446,0,0,0,1,0.00092,Residential Complex ATM,0,0,1,0,1,1,0.9111,2672.04,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000245,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,17.451714339485374,78.4954272070574,1078.219,0,0,0,4,0.00093,Bank Branch ATM,0,0,1,0,1,1,0.9111,80166.95,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000252,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.97896359678675,75.8661569858974,19.775,1,1,0,1,0.04813,Railway Station ATM,1,0,0,0,1,1,0.9111,14019.83,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000152,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.912563096449293,75.80556641364709,10.788,1,1,0,4,0.08483,Mall ATM,1,0,0,0,0,0,0.9,25000.0,0.0,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000006,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.778458741462313,75.93860984345183,449.452,0,0,0,1,0.00222,Bus Terminal ATM,0,1,0,0,4,4,0.85,41946.71,1.368,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000342,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,21.173025683536803,72.81846573650408,696.039,0,0,0,4,0.00143,Railway Station ATM,0,0,1,0,1,1,0.9111,2859.94,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000280,2024-09-30 13:35:44.619602006,1,26.81795916014548,75.7814640986325,23.002582842473544,72.60846343532445,531.338,0,0,0,5,0.00188,Market ATM,0,1,1,0,4,4,0.9333,6983.55,1.5021,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000240,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,19.14182262226751,72.94805715683843,901.377,0,0,0,6,0.00111,Petrol Station ATM,0,1,1,0,4,4,0.9333,36054.79,1.5021,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000297,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.735203387378554,75.94304101477319,454.275,0,0,0,1,0.0022,Bank Branch ATM,0,1,0,0,9,9,0.8941,28957.79,2.0588,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000111,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,28.614623547099384,77.20016437276645,243.745,0,0,0,13,0.00409,Bank Branch ATM,0,0,1,0,1,1,0.9111,22615.89,0.6315,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000146,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,18.521843319164628,73.90778304556412,942.253,0,0,0,3,0.00106,Mall ATM,0,1,0,0,3,3,0.9273,43383.79,1.2855,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000327,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,22.99589851238561,72.57126086103086,534.201,0,0,0,10,0.00187,Mall ATM,0,1,0,0,4,4,0.7667,64140.43,1.2339,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000024,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,26.909515646004493,75.7819370692034,10.181,1,1,0,5,0.08944,Mall ATM,1,0,0,0,0,0,0.9,25000.0,0.0,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
CASE_001005,ATM_000004,2024-09-30 13:35:44.619602006,0,26.81795916014548,75.7814640986325,13.072762724653366,80.26387571924367,1598.132,0,0,0,15,0.00063,Bus Terminal ATM,0,1,0,0,6,6,0.9429,27853.9,1.8347,13,2,0,0,0,0.0,0.131,3,2,3,3,3,3,3,65,5,1,46,mule,1
