complaint_id,cluster_id,chain_accounts,cashout_account_id,pattern_used
CASE_049376,CLUSTER_0617,ACC_039576|ACC_006016|ACC_015549|ACC_006016,ACC_006016,D
CASE_049377,CLUSTER_0600,ACC_013634|ACC_019687|ACC_028647|ACC_028787|ACC_028281|ACC_028787|ACC_028281,ACC_028281,A
CASE_049378,CLUSTER_0333,ACC_012239|ACC_013933|ACC_018090|ACC_035153|ACC_013933|ACC_030217|ACC_018090,ACC_018090,D
CASE_049379,CLUSTER_0521,ACC_039182|ACC_006600|ACC_011441,ACC_011441,B
CASE_049380,CLUSTER_0241,ACC_014343|ACC_006824|ACC_038382|ACC_006824|ACC_038382|ACC_001588,ACC_001588,A
CASE_049381,CLUSTER_0104,ACC_021627|ACC_020317|ACC_003029,ACC_003029,B
CASE_049382,CLUSTER_0023,ACC_011523|ACC_017564|ACC_034633|ACC_028351|ACC_006526,ACC_006526,E
CASE_049383,CLUSTER_0630,ACC_036195|ACC_022580|ACC_026216|ACC_035406|ACC_022580|ACC_026216|ACC_023354,ACC_023354,A
CASE_049384,CLUSTER_0104,ACC_038456|ACC_003029|ACC_020317,ACC_020317,A
CASE_049385,CLUSTER_0149,ACC_007930|ACC_007560|ACC_010946|ACC_020043,ACC_020043,B
CASE_049386,CLUSTER_0558,ACC_024492|ACC_037509|ACC_037952|ACC_037509|ACC_037952|ACC_002271|ACC_037952,ACC_037952,A
CASE_049387,CLUSTER_0333,ACC_002460|ACC_014815|ACC_000902|ACC_013933|ACC_018090,ACC_018090,A
CASE_049388,CLUSTER_0623,ACC_013095|ACC_029946|ACC_003305,ACC_003305,E
CASE_049389,CLUSTER_0395,ACC_009596|ACC_034881|ACC_022391|ACC_029966,ACC_029966,A
CASE_049390,CLUSTER_0101,ACC_017658|ACC_014337|ACC_020210|ACC_030378|ACC_028105|ACC_020210|ACC_029125,ACC_029125,A
CASE_049391,CLUSTER_0225,ACC_030175|ACC_025521|ACC_001756|ACC_007742|ACC_025521,ACC_025521,A
CASE_049392,CLUSTER_0547,ACC_015750|ACC_028517|ACC_020768,ACC_020768,A
CASE_049393,CLUSTER_0608,ACC_029397|ACC_025727|ACC_036302|ACC_014168|ACC_022788|ACC_014168|ACC_022788,ACC_022788,A
CASE_049394,CLUSTER_0444,ACC_023062|ACC_001313|ACC_012046|ACC_030830,ACC_030830,D
CASE_049395,CLUSTER_0157,ACC_027582|ACC_036799|ACC_038874|ACC_015136,ACC_015136,B
CASE_049396,CLUSTER_0383,ACC_008612|ACC_033787|ACC_019674|ACC_033787,ACC_033787,D
CASE_049397,CLUSTER_0558,ACC_037051|ACC_037952|ACC_002271|ACC_037952|ACC_034565|ACC_002271|ACC_019083,ACC_019083,D
CASE_049398,CLUSTER_0491,ACC_038529|ACC_014773|ACC_031798|ACC_014773|ACC_014812,ACC_014812,E
CASE_049399,CLUSTER_0631,ACC_024588|ACC_018020|ACC_035968|ACC_014247|ACC_029636|ACC_011990,ACC_011990,A
CASE_049400,CLUSTER_0064,ACC_010044|ACC_032284|ACC_013340|ACC_032284|ACC_036642|ACC_005371,ACC_005371,B
CASE_049401,CLUSTER_0339,ACC_000711|ACC_013243|ACC_015838|ACC_009620|ACC_003678,ACC_003678,B
CASE_049402,CLUSTER_0624,ACC_020315|ACC_016979|ACC_034765,ACC_034765,B
CASE_049403,CLUSTER_0494,ACC_012420|ACC_003441|ACC_000712|ACC_003441|ACC_035890,ACC_035890,A
CASE_049404,CLUSTER_0032,ACC_037129|ACC_038288|ACC_004537|ACC_014855|ACC_038288|ACC_039260,ACC_039260,A
CASE_049405,CLUSTER_0265,ACC_033398|ACC_034815|ACC_029797|ACC_003719,ACC_003719,A
CASE_049406,CLUSTER_0330,ACC_025340|ACC_000416|ACC_030824|ACC_035485|ACC_026526|ACC_030824|ACC_030971,ACC_030971,E
CASE_049407,CLUSTER_0231,ACC_006323|ACC_035806|ACC_005070,ACC_005070,A
CASE_049408,CLUSTER_0570,ACC_027993|ACC_031316|ACC_010971|ACC_031316|ACC_029468|ACC_015544|ACC_029468,ACC_029468,A
CASE_049409,CLUSTER_0377,ACC_031213|ACC_019028|ACC_001817|ACC_012647,ACC_012647,E
CASE_049410,CLUSTER_0149,ACC_032705|ACC_038684|ACC_010946|ACC_008019,ACC_008019,D
CASE_049411,CLUSTER_0027,ACC_010944|ACC_010852|ACC_016353|ACC_005627|ACC_016795|ACC_005627,ACC_005627,D
CASE_049412,CLUSTER_0383,ACC_014481|ACC_033787|ACC_019674|ACC_000639,ACC_000639,A
CASE_049413,CLUSTER_0457,ACC_017126|ACC_038464|ACC_002442|ACC_031882|ACC_002442,ACC_002442,B
CASE_049414,CLUSTER_0274,ACC_020061|ACC_001323|ACC_013101|ACC_004012,ACC_004012,B
CASE_049415,CLUSTER_0349,ACC_010013|ACC_000506|ACC_018474,ACC_018474,B
CASE_049416,CLUSTER_0349,ACC_001779|ACC_018474|ACC_000506,ACC_000506,E
CASE_049417,CLUSTER_0600,ACC_016050|ACC_028787|ACC_028281|ACC_028787|ACC_022519|ACC_019687|ACC_028647,ACC_028647,E
CASE_049418,CLUSTER_0552,ACC_022340|ACC_024626|ACC_031701|ACC_035945,ACC_035945,D
CASE_049419,CLUSTER_0639,ACC_007305|ACC_015049|ACC_037565|ACC_035263,ACC_035263,D
CASE_049420,CLUSTER_0078,ACC_027158|ACC_002026|ACC_021707|ACC_013870|ACC_021707,ACC_021707,B
CASE_049421,CLUSTER_0466,ACC_029252|ACC_014538|ACC_014284|ACC_004088,ACC_004088,B
CASE_049422,CLUSTER_0470,ACC_009702|ACC_010029|ACC_004599|ACC_010029,ACC_010029,D
CASE_049423,CLUSTER_0336,ACC_007703|ACC_038646|ACC_029865|ACC_011405|ACC_038646,ACC_038646,B
CASE_049424,CLUSTER_0325,ACC_008574|ACC_014941|ACC_003349|ACC_014941|ACC_003349,ACC_003349,B
CASE_049425,CLUSTER_0021,ACC_029607|ACC_031220|ACC_009547|ACC_010970,ACC_010970,A
CASE_049426,CLUSTER_0313,ACC_000083|ACC_028748|ACC_006805,ACC_006805,A
CASE_049427,CLUSTER_0154,ACC_031614|ACC_002697|ACC_002294,ACC_002294,A
CASE_049428,CLUSTER_0204,ACC_039842|ACC_024957|ACC_031225|ACC_024957|ACC_031225|ACC_010958,ACC_010958,D
CASE_049429,CLUSTER_0359,ACC_017076|ACC_018856|ACC_015499,ACC_015499,E
CASE_049430,CLUSTER_0061,ACC_005873|ACC_028248|ACC_010181|ACC_002933|ACC_028248,ACC_028248,B
CASE_049431,CLUSTER_0297,ACC_037985|ACC_032692|ACC_038196|ACC_032692|ACC_038196|ACC_029312,ACC_029312,A
CASE_049432,CLUSTER_0087,ACC_031078|ACC_027151|ACC_036971,ACC_036971,B
CASE_049433,CLUSTER_0100,ACC_027655|ACC_027103|ACC_016779|ACC_013681|ACC_016779|ACC_013681,ACC_013681,A
CASE_049434,CLUSTER_0144,ACC_018308|ACC_013566|ACC_005570,ACC_005570,D
CASE_049435,CLUSTER_0466,ACC_025733|ACC_014284|ACC_014538|ACC_014284,ACC_014284,B
CASE_049436,CLUSTER_0266,ACC_034837|ACC_029013|ACC_031409|ACC_029013|ACC_031409|ACC_029008,ACC_029008,D
CASE_049437,CLUSTER_0078,ACC_012484|ACC_010287|ACC_021707|ACC_013870|ACC_021707|ACC_013870,ACC_013870,D
CASE_049438,CLUSTER_0199,ACC_001947|ACC_036404|ACC_001791|ACC_032463|ACC_025503|ACC_023767,ACC_023767,A
CASE_049439,CLUSTER_0278,ACC_032387|ACC_019267|ACC_031775|ACC_031139,ACC_031139,B
CASE_049440,CLUSTER_0568,ACC_028140|ACC_023997|ACC_011577|ACC_036923,ACC_036923,E
CASE_049441,CLUSTER_0568,ACC_005690|ACC_011577|ACC_036923|ACC_011577,ACC_011577,B
CASE_049442,CLUSTER_0348,ACC_017072|ACC_017775|ACC_026885|ACC_012307|ACC_006012|ACC_012307|ACC_016872,ACC_016872,A
CASE_049443,CLUSTER_0023,ACC_029235|ACC_034633|ACC_017564|ACC_006526|ACC_017564,ACC_017564,B
CASE_049444,CLUSTER_0102,ACC_013438|ACC_037195|ACC_037396,ACC_037396,A
CASE_049445,CLUSTER_0254,ACC_011215|ACC_005893|ACC_011619|ACC_005893|ACC_024644,ACC_024644,D
CASE_049446,CLUSTER_0385,ACC_003952|ACC_010196|ACC_020792,ACC_020792,B
CASE_049447,CLUSTER_0296,ACC_014381|ACC_036486|ACC_015071|ACC_011225|ACC_027953|ACC_021438,ACC_021438,D
CASE_049448,CLUSTER_0113,ACC_027677|ACC_004910|ACC_009300|ACC_029492,ACC_029492,A
CASE_049449,CLUSTER_0421,ACC_003827|ACC_036546|ACC_005274|ACC_036546|ACC_002013,ACC_002013,B
CASE_049450,CLUSTER_0558,ACC_015287|ACC_019083|ACC_037952|ACC_019083,ACC_019083,A
CASE_049451,CLUSTER_0350,ACC_007460|ACC_010015|ACC_003558|ACC_030885|ACC_003558|ACC_030885,ACC_030885,B
CASE_049452,CLUSTER_0187,ACC_011351|ACC_019426|ACC_024679|ACC_018561|ACC_024679,ACC_024679,A
CASE_049453,CLUSTER_0302,ACC_039655|ACC_013614|ACC_032107|ACC_033083,ACC_033083,D
CASE_049454,CLUSTER_0030,ACC_008300|ACC_013005|ACC_016804|ACC_038429|ACC_022170,ACC_022170,A
CASE_049455,CLUSTER_0062,ACC_019588|ACC_000800|ACC_021185|ACC_027356|ACC_019885|ACC_009129|ACC_019885,ACC_019885,B
CASE_049456,CLUSTER_0395,ACC_036006|ACC_022391|ACC_034881|ACC_029966,ACC_029966,A
CASE_049457,CLUSTER_0456,ACC_038810|ACC_021823|ACC_027565|ACC_034380,ACC_034380,E
CASE_049458,CLUSTER_0618,ACC_030657|ACC_034576|ACC_022465|ACC_034576|ACC_029416,ACC_029416,B
CASE_049459,CLUSTER_0431,ACC_001712|ACC_013926|ACC_022923,ACC_022923,B
CASE_049460,CLUSTER_0630,ACC_023260|ACC_005719|ACC_023936|ACC_026216|ACC_035406,ACC_035406,A
CASE_049461,CLUSTER_0170,ACC_003069|ACC_029713|ACC_012021|ACC_038433,ACC_038433,A
CASE_049462,CLUSTER_0163,ACC_029433|ACC_023654|ACC_010650|ACC_021475|ACC_010650|ACC_023654,ACC_023654,E
CASE_049463,CLUSTER_0534,ACC_030058|ACC_032610|ACC_022008|ACC_007427,ACC_007427,E
CASE_049464,CLUSTER_0154,ACC_034991|ACC_002294|ACC_002697,ACC_002697,D
CASE_049465,CLUSTER_0257,ACC_008742|ACC_034458|ACC_019844|ACC_034458,ACC_034458,B
CASE_049466,CLUSTER_0558,ACC_025354|ACC_019083|ACC_037509|ACC_013858|ACC_037509|ACC_019083|ACC_037952,ACC_037952,A
CASE_049467,CLUSTER_0425,ACC_022938|ACC_028937|ACC_018130|ACC_035003|ACC_023812|ACC_028937,ACC_028937,D
CASE_049468,CLUSTER_0348,ACC_000267|ACC_006012|ACC_026885|ACC_016872|ACC_017775|ACC_012307,ACC_012307,D
CASE_049469,CLUSTER_0218,ACC_035774|ACC_035233|ACC_004685|ACC_012977|ACC_021251,ACC_021251,E
CASE_049470,CLUSTER_0607,ACC_030811|ACC_031219|ACC_028109|ACC_030038,ACC_030038,B
CASE_049471,CLUSTER_0418,ACC_031284|ACC_010521|ACC_005695|ACC_004795|ACC_005695|ACC_036886,ACC_036886,A
CASE_049472,CLUSTER_0202,ACC_002679|ACC_014253|ACC_020957|ACC_013756,ACC_013756,A
CASE_049473,CLUSTER_0365,ACC_003058|ACC_020694|ACC_033807,ACC_033807,B
CASE_049474,CLUSTER_0387,ACC_003547|ACC_031364|ACC_011136,ACC_011136,B
CASE_049475,CLUSTER_0140,ACC_038115|ACC_001920|ACC_018773|ACC_003931,ACC_003931,A
CASE_049476,CLUSTER_0530,ACC_023001|ACC_037293|ACC_035312|ACC_000920|ACC_037293,ACC_037293,A
CASE_049477,CLUSTER_0387,ACC_038262|ACC_011136|ACC_031364,ACC_031364,E
CASE_049478,CLUSTER_0094,ACC_036953|ACC_030672|ACC_008450|ACC_018861|ACC_003616|ACC_030672,ACC_030672,A
CASE_049479,CLUSTER_0572,ACC_029396|ACC_012958|ACC_006062|ACC_012958,ACC_012958,A
CASE_049480,CLUSTER_0183,ACC_002761|ACC_027391|ACC_027590|ACC_027391|ACC_027590,ACC_027590,A
CASE_049481,CLUSTER_0239,ACC_027219|ACC_007553|ACC_002700|ACC_001156,ACC_001156,D
CASE_049482,CLUSTER_0492,ACC_004917|ACC_015865|ACC_013400,ACC_013400,B
CASE_049483,CLUSTER_0305,ACC_026696|ACC_025085|ACC_005708,ACC_005708,A
CASE_049484,CLUSTER_0632,ACC_024507|ACC_020783|ACC_004053,ACC_004053,E
CASE_049485,CLUSTER_0607,ACC_023760|ACC_031219|ACC_030038|ACC_031219,ACC_031219,D
CASE_049486,CLUSTER_0119,ACC_032718|ACC_008933|ACC_002762|ACC_034675|ACC_008933,ACC_008933,A
CASE_049487,CLUSTER_0018,ACC_034731|ACC_035178|ACC_033219,ACC_033219,A
CASE_049488,CLUSTER_0413,ACC_028341|ACC_020379|ACC_012996|ACC_028737,ACC_028737,A
CASE_049489,CLUSTER_0299,ACC_008547|ACC_023999|ACC_000277|ACC_023999|ACC_000277|ACC_005507,ACC_005507,D
CASE_049490,CLUSTER_0187,ACC_011637|ACC_018561|ACC_024679|ACC_023777|ACC_018561|ACC_013033,ACC_013033,B
CASE_049491,CLUSTER_0383,ACC_028398|ACC_019674|ACC_033787|ACC_000639,ACC_000639,A
CASE_049492,CLUSTER_0160,ACC_011686|ACC_017110|ACC_014246|ACC_032712|ACC_018273,ACC_018273,E
CASE_049493,CLUSTER_0467,ACC_000718|ACC_017081|ACC_029702|ACC_003955|ACC_017081,ACC_017081,D
CASE_049494,CLUSTER_0373,ACC_025518|ACC_021387|ACC_004400,ACC_004400,B
CASE_049495,CLUSTER_0137,ACC_026866|ACC_011414|ACC_015037|ACC_023239|ACC_002382|ACC_011414,ACC_011414,B
CASE_049496,CLUSTER_0413,ACC_027468|ACC_028737|ACC_020379|ACC_012996,ACC_012996,A
CASE_049497,CLUSTER_0016,ACC_039015|ACC_027752|ACC_022367|ACC_027752|ACC_003251,ACC_003251,A
CASE_049498,CLUSTER_0180,ACC_023618|ACC_026762|ACC_035879|ACC_026762|ACC_005301,ACC_005301,E
CASE_049499,CLUSTER_0418,ACC_004023|ACC_005695|ACC_036886|ACC_005695,ACC_005695,E
CASE_049500,CLUSTER_0392,ACC_033550|ACC_012156|ACC_020511|ACC_012156,ACC_012156,E
CASE_049501,CLUSTER_0533,ACC_014455|ACC_016854|ACC_030435,ACC_030435,D
CASE_049502,CLUSTER_0101,ACC_025792|ACC_028105|ACC_035860|ACC_014337|ACC_029125|ACC_020210,ACC_020210,A
CASE_049503,CLUSTER_0494,ACC_001981|ACC_003441|ACC_016494|ACC_000712|ACC_003441,ACC_003441,A
CASE_049504,CLUSTER_0632,ACC_012982|ACC_004053|ACC_020783,ACC_020783,A
CASE_049505,CLUSTER_0335,ACC_018520|ACC_019040|ACC_030452|ACC_019040,ACC_019040,D
CASE_049506,CLUSTER_0129,ACC_015577|ACC_032606|ACC_015779|ACC_022782|ACC_018231,ACC_018231,E
CASE_049507,CLUSTER_0534,ACC_034358|ACC_032610|ACC_007427|ACC_032610,ACC_032610,B
CASE_049508,CLUSTER_0243,ACC_020273|ACC_014413|ACC_001493,ACC_001493,D
CASE_049509,CLUSTER_0346,ACC_028819|ACC_001802|ACC_002206|ACC_023709,ACC_023709,A
CASE_049510,CLUSTER_0121,ACC_031782|ACC_025055|ACC_005280|ACC_017325|ACC_005280,ACC_005280,A
CASE_049511,CLUSTER_0451,ACC_012485|ACC_013088|ACC_007066|ACC_009310|ACC_007066,ACC_007066,D
CASE_049512,CLUSTER_0154,ACC_007557|ACC_002697|ACC_002294,ACC_002294,B
CASE_049513,CLUSTER_0424,ACC_000187|ACC_028328|ACC_031375|ACC_019597|ACC_029376|ACC_031375|ACC_019597,ACC_019597,A
CASE_049514,CLUSTER_0508,ACC_034766|ACC_037743|ACC_017961|ACC_009161|ACC_025058,ACC_025058,B
CASE_049515,CLUSTER_0608,ACC_010167|ACC_036302|ACC_022788|ACC_012478|ACC_025727,ACC_025727,E
CASE_049516,CLUSTER_0387,ACC_009145|ACC_031364|ACC_011136,ACC_011136,A
CASE_049517,CLUSTER_0530,ACC_006183|ACC_037293|ACC_000920|ACC_037293|ACC_035312,ACC_035312,A
CASE_049518,CLUSTER_0596,ACC_013651|ACC_001888|ACC_025629|ACC_022014|ACC_025629,ACC_025629,D
CASE_049519,CLUSTER_0045,ACC_033447|ACC_003351|ACC_006716|ACC_026673|ACC_003351|ACC_012618|ACC_006716,ACC_006716,B
CASE_049520,CLUSTER_0029,ACC_032020|ACC_021164|ACC_039389,ACC_039389,A
CASE_049521,CLUSTER_0536,ACC_032061|ACC_013814|ACC_039093|ACC_034875,ACC_034875,D
CASE_049522,CLUSTER_0571,ACC_027724|ACC_028529|ACC_007556|ACC_038698,ACC_038698,D
CASE_049523,CLUSTER_0108,ACC_036186|ACC_002973|ACC_010301|ACC_002973,ACC_002973,E
CASE_049524,CLUSTER_0061,ACC_022668|ACC_033932|ACC_019118|ACC_010181|ACC_028248|ACC_010181,ACC_010181,A
CASE_049525,CLUSTER_0581,ACC_035159|ACC_016001|ACC_009646|ACC_012540|ACC_005159,ACC_005159,B
CASE_049526,CLUSTER_0308,ACC_028950|ACC_039708|ACC_028269|ACC_035913|ACC_021612|ACC_035913,ACC_035913,A
CASE_049527,CLUSTER_0382,ACC_013563|ACC_005858|ACC_032854|ACC_027898|ACC_022025,ACC_022025,B
CASE_049528,CLUSTER_0632,ACC_023122|ACC_020783|ACC_004053,ACC_004053,D
CASE_049529,CLUSTER_0144,ACC_022200|ACC_005570|ACC_013566,ACC_013566,D
CASE_049530,CLUSTER_0286,ACC_009444|ACC_028312|ACC_002526|ACC_028312|ACC_002526|ACC_028312|ACC_037052,ACC_037052,A
CASE_049531,CLUSTER_0367,ACC_020650|ACC_005874|ACC_035218,ACC_035218,E
CASE_049532,CLUSTER_0115,ACC_038110|ACC_020175|ACC_028781|ACC_015630,ACC_015630,A
CASE_049533,CLUSTER_0626,ACC_009055|ACC_028182|ACC_003348|ACC_028182,ACC_028182,D
CASE_049534,CLUSTER_0539,ACC_027540|ACC_016658|ACC_014153,ACC_014153,B
CASE_049535,CLUSTER_0286,ACC_000160|ACC_028312|ACC_029859|ACC_028312|ACC_002526,ACC_002526,D
CASE_049536,CLUSTER_0618,ACC_024074|ACC_029416|ACC_014155|ACC_022465|ACC_014155,ACC_014155,B
CASE_049537,CLUSTER_0385,ACC_021089|ACC_020792|ACC_010196,ACC_010196,A
CASE_049538,CLUSTER_0424,ACC_001090|ACC_019597|ACC_029376|ACC_026396|ACC_019597|ACC_026396|ACC_019597,ACC_019597,B
CASE_049539,CLUSTER_0154,ACC_026097|ACC_002697|ACC_002294,ACC_002294,A
CASE_049540,CLUSTER_0149,ACC_024272|ACC_010946|ACC_038684|ACC_007560|ACC_038684|ACC_020043,ACC_020043,A
CASE_049541,CLUSTER_0211,ACC_025857|ACC_012458|ACC_000030|ACC_012458,ACC_012458,E
CASE_049542,CLUSTER_0102,ACC_012410|ACC_037195|ACC_037396,ACC_037396,B
CASE_049543,CLUSTER_0054,ACC_031095|ACC_033560|ACC_036324,ACC_036324,E
CASE_049544,CLUSTER_0286,ACC_006076|ACC_028312|ACC_039082|ACC_002526|ACC_029859|ACC_002526|ACC_032201,ACC_032201,A
CASE_049545,CLUSTER_0560,ACC_009637|ACC_030958|ACC_037254|ACC_000899|ACC_030958,ACC_030958,A
CASE_049546,CLUSTER_0462,ACC_006849|ACC_024452|ACC_024118|ACC_024452|ACC_024118|ACC_005645,ACC_005645,B
CASE_049547,CLUSTER_0305,ACC_012596|ACC_025085|ACC_005708,ACC_005708,B
CASE_049548,CLUSTER_0548,ACC_032613|ACC_024954|ACC_023422|ACC_031002|ACC_023422|ACC_011289|ACC_023422,ACC_023422,A
CASE_049549,CLUSTER_0425,ACC_010024|ACC_024000|ACC_023812|ACC_028937|ACC_023812|ACC_035003|ACC_018130,ACC_018130,A
CASE_049550,CLUSTER_0107,ACC_025246|ACC_026724|ACC_004809|ACC_035024|ACC_037468|ACC_004809,ACC_004809,B
CASE_049551,CLUSTER_0470,ACC_037823|ACC_010029|ACC_002247|ACC_025740|ACC_004599,ACC_004599,E
CASE_049552,CLUSTER_0036,ACC_004585|ACC_033635|ACC_025456|ACC_032103|ACC_020905|ACC_032103,ACC_032103,E
CASE_049553,CLUSTER_0042,ACC_017888|ACC_000189|ACC_028582|ACC_000189,ACC_000189,B
CASE_049554,CLUSTER_0168,ACC_022522|ACC_029292|ACC_003110|ACC_016677,ACC_016677,A
CASE_049555,CLUSTER_0631,ACC_001016|ACC_029636|ACC_035968|ACC_029636,ACC_029636,A
CASE_049556,CLUSTER_0317,ACC_007735|ACC_003061|ACC_038075|ACC_021570|ACC_038075,ACC_038075,A
CASE_049557,CLUSTER_0409,ACC_007151|ACC_027825|ACC_002628|ACC_030792,ACC_030792,E
CASE_049558,CLUSTER_0034,ACC_036906|ACC_030974|ACC_012158|ACC_030974,ACC_030974,D
CASE_049559,CLUSTER_0371,ACC_031679|ACC_002652|ACC_000484|ACC_002652,ACC_002652,D
CASE_049560,CLUSTER_0086,ACC_024190|ACC_026068|ACC_017927,ACC_017927,A
CASE_049561,CLUSTER_0639,ACC_001126|ACC_015049|ACC_037565|ACC_035263,ACC_035263,D
CASE_049562,CLUSTER_0581,ACC_032320|ACC_009646|ACC_011168|ACC_016001|ACC_005159|ACC_009646,ACC_009646,D
CASE_049563,CLUSTER_0471,ACC_031097|ACC_023947|ACC_022412|ACC_004920,ACC_004920,B
CASE_049564,CLUSTER_0023,ACC_014891|ACC_028351|ACC_034633|ACC_006526|ACC_017564,ACC_017564,B
CASE_049565,CLUSTER_0348,ACC_016837|ACC_016872|ACC_012307|ACC_026885|ACC_017775,ACC_017775,A
CASE_049566,CLUSTER_0377,ACC_038057|ACC_019028|ACC_001817|ACC_012647,ACC_012647,D
CASE_049567,CLUSTER_0452,ACC_017371|ACC_002678|ACC_030460|ACC_018624|ACC_004102,ACC_004102,A
CASE_049568,CLUSTER_0305,ACC_017242|ACC_025085|ACC_005708,ACC_005708,A
CASE_049569,CLUSTER_0550,ACC_026758|ACC_013557|ACC_027185,ACC_027185,B
CASE_049570,CLUSTER_0457,ACC_026503|ACC_031882|ACC_038464|ACC_002442|ACC_004333,ACC_004333,B
CASE_049571,CLUSTER_0491,ACC_011362|ACC_031798|ACC_014812|ACC_031798|ACC_014773,ACC_014773,A
CASE_049572,CLUSTER_0313,ACC_033613|ACC_006805|ACC_028748,ACC_028748,E
CASE_049573,CLUSTER_0221,ACC_020684|ACC_004300|ACC_002104|ACC_009905,ACC_009905,A
CASE_049574,CLUSTER_0613,ACC_003424|ACC_004157|ACC_035819|ACC_026836|ACC_019477|ACC_035819,ACC_035819,E
CASE_049575,CLUSTER_0163,ACC_038055|ACC_021475|ACC_010650|ACC_027832|ACC_010650,ACC_010650,D
CASE_049576,CLUSTER_0409,ACC_003371|ACC_030792|ACC_002628|ACC_030792,ACC_030792,A
CASE_049577,CLUSTER_0237,ACC_034473|ACC_031320|ACC_021552|ACC_018998|ACC_034585|ACC_004679,ACC_004679,D
CASE_049578,CLUSTER_0315,ACC_025964|ACC_023748|ACC_005114|ACC_011176,ACC_011176,B
CASE_049579,CLUSTER_0103,ACC_014765|ACC_001288|ACC_029792,ACC_029792,E
CASE_049580,CLUSTER_0439,ACC_007990|ACC_021418|ACC_039416|ACC_021018,ACC_021018,B
CASE_049581,CLUSTER_0452,ACC_031214|ACC_031922|ACC_018624|ACC_031922|ACC_002678|ACC_031922,ACC_031922,E
CASE_049582,CLUSTER_0008,ACC_021696|ACC_018431|ACC_003983|ACC_007289|ACC_004114|ACC_007289,ACC_007289,D
CASE_049583,CLUSTER_0136,ACC_015676|ACC_017795|ACC_019082|ACC_022140|ACC_030956|ACC_022140,ACC_022140,A
CASE_049584,CLUSTER_0060,ACC_018946|ACC_013684|ACC_035193|ACC_013684|ACC_023306,ACC_023306,E
CASE_049585,CLUSTER_0307,ACC_006217|ACC_025734|ACC_019621,ACC_019621,A
CASE_049586,CLUSTER_0598,ACC_009755|ACC_035942|ACC_011025|ACC_009447|ACC_020207|ACC_009447,ACC_009447,A
CASE_049587,CLUSTER_0343,ACC_014807|ACC_029340|ACC_021046|ACC_007834|ACC_028668,ACC_028668,D
CASE_049588,CLUSTER_0636,ACC_038976|ACC_002065|ACC_010344|ACC_002065,ACC_002065,A
CASE_049589,CLUSTER_0579,ACC_026071|ACC_012588|ACC_021878,ACC_021878,D
CASE_049590,CLUSTER_0235,ACC_038101|ACC_004933|ACC_034867|ACC_023280|ACC_020156|ACC_004933,ACC_004933,A
CASE_049591,CLUSTER_0409,ACC_000717|ACC_027825|ACC_002628|ACC_027825,ACC_027825,B
CASE_049592,CLUSTER_0122,ACC_001009|ACC_019882|ACC_022828|ACC_025555|ACC_010678,ACC_010678,E
CASE_049593,CLUSTER_0544,ACC_018911|ACC_018454|ACC_033473|ACC_005641|ACC_033473|ACC_018454,ACC_018454,A
CASE_049594,CLUSTER_0192,ACC_019616|ACC_022416|ACC_018556|ACC_020780,ACC_020780,A
CASE_049595,CLUSTER_0492,ACC_014289|ACC_013400|ACC_015865,ACC_015865,A
CASE_049596,CLUSTER_0163,ACC_018331|ACC_021475|ACC_023654|ACC_021475|ACC_023654|ACC_027832,ACC_027832,D
CASE_049597,CLUSTER_0231,ACC_002899|ACC_035806|ACC_005070,ACC_005070,D
CASE_049598,CLUSTER_0016,ACC_033892|ACC_003251|ACC_022367|ACC_027752|ACC_003251,ACC_003251,B
CASE_049599,CLUSTER_0636,ACC_036226|ACC_002065|ACC_010344|ACC_002065,ACC_002065,A
CASE_049600,CLUSTER_0318,ACC_027066|ACC_003447|ACC_026109|ACC_011521,ACC_011521,A
CASE_049601,CLUSTER_0085,ACC_014644|ACC_016840|ACC_032989|ACC_004793|ACC_010727|ACC_023043|ACC_034048,ACC_034048,A
CASE_049602,CLUSTER_0547,ACC_026335|ACC_020768|ACC_028517,ACC_028517,A
CASE_049603,CLUSTER_0616,ACC_001801|ACC_024208|ACC_034491|ACC_033207,ACC_033207,B
CASE_049604,CLUSTER_0632,ACC_003984|ACC_004053|ACC_020783,ACC_020783,E
CASE_049605,CLUSTER_0036,ACC_014344|ACC_028041|ACC_033635|ACC_028041|ACC_033635|ACC_025456|ACC_038002,ACC_038002,A
CASE_049606,CLUSTER_0479,ACC_039316|ACC_026562|ACC_002669|ACC_009174|ACC_028173|ACC_002669|ACC_036106,ACC_036106,A
CASE_049607,CLUSTER_0392,ACC_015446|ACC_006176|ACC_020511|ACC_006176,ACC_006176,A
CASE_049608,CLUSTER_0110,ACC_000113|ACC_005241|ACC_010340|ACC_017785|ACC_036651,ACC_036651,D
CASE_049609,CLUSTER_0017,ACC_001785|ACC_014960|ACC_039619|ACC_000921|ACC_014960|ACC_039250,ACC_039250,E
CASE_049610,CLUSTER_0639,ACC_013116|ACC_015049|ACC_037565|ACC_015049,ACC_015049,D
CASE_049611,CLUSTER_0390,ACC_027407|ACC_022657|ACC_035961,ACC_035961,B
CASE_049612,CLUSTER_0317,ACC_004917|ACC_002930|ACC_021570|ACC_003061|ACC_002930,ACC_002930,B
CASE_049613,CLUSTER_0533,ACC_034588|ACC_030435|ACC_016854,ACC_016854,E
CASE_049614,CLUSTER_0371,ACC_033098|ACC_012003|ACC_018963|ACC_032594|ACC_000484,ACC_000484,D
