complaint_id,reported_loss_amount,amount_deviation_z,transaction_count_deviation,velocity_1h,velocity_24h,unusual_time_of_day,new_beneficiary_anomaly,sudden_degree_change,is_otp_shared,clicked_malicious_link,urgency_score
CASE_037901,28458.36,0.2692,-2,1,1,0,0,0,0,1,0.692
CASE_037902,22153.31,0.1522,3,0,6,0,0,0,1,0,0.443
CASE_037906,27859.49,0.258,1,1,4,0,0,1,0,0,0.878
CASE_037907,7499.37,-0.1196,3,0,6,0,1,0,1,0,0.657
CASE_037908,94128.41,1.4871,1,0,4,0,0,0,0,1,0.604
CASE_037909,8956.78,-0.0925,0,0,3,0,0,0,0,0,0.162
CASE_037910,13829.41,-0.0022,5,6,8,0,0,0,0,0,0.943
CASE_037913,115343.18,1.8806,-2,1,1,0,0,1,1,0,0.875
CASE_037914,2747.77,-0.2077,9,0,12,0,0,0,1,0,0.604
CASE_037915,50419.14,0.6765,6,0,9,1,0,0,0,1,0.509
CASE_037916,27680.68,0.2547,1,4,4,0,0,0,0,1,0.432
CASE_037917,13477.62,-0.0087,7,2,10,1,0,0,0,1,0.562
CASE_037918,10129.31,-0.0708,0,0,3,0,0,0,1,0,0.351
CASE_037919,3656.37,-0.1908,0,0,3,1,0,0,0,0,0.18
CASE_037920,6680.46,-0.1348,6,0,9,0,0,0,1,0,0.374
CASE_037921,32493.92,0.344,9,0,12,0,0,0,1,1,0.639
CASE_037922,9094.15,-0.09,1,0,4,0,0,0,0,1,0.587
CASE_037923,26688.24,0.2363,2,0,5,0,0,0,1,0,0.342
CASE_037924,11683.98,-0.042,0,0,3,0,0,0,1,0,0.936
CASE_037925,20357.65,0.1189,1,4,4,0,0,0,1,0,0.315
CASE_037926,3990.77,-0.1846,3,0,6,0,0,0,1,0,0.41
CASE_037927,2205.88,-0.2177,1,0,4,0,1,1,0,0,0.949
CASE_037928,20539.22,0.1223,4,0,7,0,0,0,0,1,0.367
CASE_037929,10526.93,-0.0634,7,0,10,0,0,0,0,0,0.742
CASE_037930,588.11,-0.2477,-2,1,1,0,0,0,0,1,0.481
CASE_037932,14236.53,0.0054,7,0,10,1,0,0,0,1,0.649
CASE_037933,41180.16,0.5051,11,0,14,0,0,0,0,0,0.301
CASE_037935,4308.79,-0.1787,9,0,12,0,0,0,1,0,0.261
CASE_037936,40876.28,0.4995,4,0,7,0,0,0,0,1,0.855
CASE_037939,7207.09,-0.125,5,0,8,0,1,0,1,1,0.416
CASE_037941,41860.44,0.5177,2,5,5,0,0,0,0,0,0.633
CASE_037942,8632.66,-0.0985,-1,2,2,0,0,1,0,1,0.375
CASE_037944,41356.59,0.5084,6,7,9,0,0,0,0,0,0.312
CASE_037945,57283.48,0.8038,3,6,6,0,0,0,0,0,0.535
CASE_037946,97334.57,1.5466,10,3,13,0,0,0,0,0,0.688
CASE_037947,7647.76,-0.1168,0,3,3,0,0,0,1,1,0.518
CASE_037948,1286.35,-0.2348,0,2,3,0,1,0,1,0,0.955
CASE_037949,4767.04,-0.1702,0,0,3,0,0,0,1,0,0.584
CASE_037950,65691.11,0.9597,4,0,7,0,0,0,0,1,0.361
CASE_037951,23939.13,0.1853,-1,2,2,0,0,0,0,0,0.262
CASE_037953,4608.29,-0.1732,8,0,11,0,0,0,1,1,0.522
CASE_037955,13111.28,-0.0155,4,0,7,0,1,0,1,0,0.37
CASE_037956,10826.36,-0.0579,0,3,3,0,0,0,1,0,0.812
CASE_037957,31787.81,0.3309,-3,0,0,0,0,0,1,0,0.615
CASE_037959,27829.5,0.2575,3,6,6,0,0,0,1,1,0.556
CASE_037960,9928.82,-0.0745,-3,0,0,0,0,1,1,0,0.551
CASE_037963,4510.88,-0.175,2,0,5,0,0,0,0,1,0.838
CASE_037964,10668.57,-0.0608,-3,0,0,0,1,0,0,0,0.857
CASE_037966,1321.29,-0.2341,7,0,10,0,0,1,0,0,0.199
CASE_037967,28368.68,0.2675,6,0,9,0,0,0,1,0,0.526
CASE_037968,11338.21,-0.0484,4,1,7,0,0,1,1,0,0.295
CASE_037969,1095.11,-0.2383,0,3,3,0,0,0,1,1,0.229
CASE_037972,148933.69,2.5036,2,2,5,1,0,0,0,0,0.658
CASE_037973,27625.07,0.2537,4,6,7,0,0,1,0,1,0.691
CASE_037974,60710.11,0.8673,3,0,6,1,0,0,0,0,0.841
CASE_037975,6572.01,-0.1368,8,10,11,0,0,0,0,1,0.799
CASE_037976,6282.01,-0.1421,0,3,3,0,0,0,1,0,0.837
CASE_037977,28168.91,0.2638,4,1,7,0,0,0,1,0,0.553
CASE_037978,2856.74,-0.2057,0,2,3,0,0,0,0,0,0.488
CASE_037980,8608.23,-0.099,-3,0,0,1,0,0,1,0,0.652
CASE_037981,18231.89,0.0795,3,0,6,1,0,0,1,0,0.332
CASE_037982,7863.75,-0.1128,6,0,9,0,0,1,0,0,0.226
CASE_037983,11553.28,-0.0444,-2,1,1,1,0,0,1,1,0.297
CASE_037985,14161.16,0.004,3,4,6,0,0,0,1,0,0.71
CASE_037987,42276.27,0.5254,-1,2,2,0,0,0,0,1,0.765
CASE_037988,19519.34,0.1034,3,0,6,0,0,0,0,0,0.941
CASE_037989,51041.57,0.688,4,7,7,0,0,0,1,0,0.294
CASE_037990,9129.94,-0.0893,-2,1,1,0,0,1,0,0,0.711
CASE_037991,17787.54,0.0712,3,1,6,0,0,0,0,0,0.109
CASE_037992,29884.55,0.2956,3,4,6,0,0,0,1,0,0.367
CASE_037993,41348.81,0.5082,2,0,5,1,1,0,0,0,0.689
CASE_037995,25777.71,0.2194,4,0,7,0,1,1,1,0,0.467
CASE_037997,159842.4,2.7059,8,0,11,1,0,0,0,0,0.566
CASE_037998,122661.57,2.0163,3,6,6,0,0,0,0,0,0.797
CASE_037999,74626.03,1.1254,-3,0,0,1,0,0,1,1,0.247
CASE_038000,172332.17,2.9375,7,0,10,0,0,0,1,0,0.469
CASE_038001,6155.11,-0.1445,6,5,9,0,0,1,0,0,0.213
CASE_038002,2156.12,-0.2187,6,0,9,0,0,0,0,0,0.837
CASE_038004,31380.97,0.3234,-1,1,2,0,0,0,1,0,0.975
CASE_038006,2754.2,-0.2076,0,3,3,0,0,0,0,0,0.648
CASE_038007,33639.36,0.3652,5,0,8,0,0,0,1,0,0.441
CASE_038008,18973.45,0.0932,6,0,9,0,0,0,0,0,0.391
CASE_038010,50533.55,0.6786,6,0,9,0,0,0,1,0,0.604
CASE_038011,44451.95,0.5658,-1,1,2,0,0,0,1,1,0.156
CASE_038013,27951.87,0.2598,8,2,11,1,0,1,0,0,0.558
CASE_038014,23937.6,0.1853,6,0,9,0,0,0,0,0,0.854
CASE_038015,55320.28,0.7674,4,0,7,0,0,0,0,1,0.872
CASE_038017,1979.58,-0.2219,2,0,5,1,0,0,1,1,0.409
CASE_038019,36775.28,0.4234,0,0,3,1,0,0,0,1,0.264
CASE_038020,7214.43,-0.1248,-2,1,1,0,0,0,0,0,0.096
CASE_038021,28706.86,0.2738,10,5,13,1,0,0,1,1,0.807
CASE_038022,8653.01,-0.0982,-1,2,2,0,0,0,0,1,0.324
CASE_038023,13236.13,-0.0132,2,0,5,1,0,0,0,1,0.571
CASE_038024,12298.49,-0.0306,4,2,7,0,0,0,1,1,0.925
CASE_038025,11903.11,-0.0379,-3,0,0,0,0,0,1,0,0.506
CASE_038026,2552.1,-0.2113,-1,0,2,1,0,0,0,1,0.67
CASE_038027,21749.45,0.1447,7,0,10,0,0,0,0,1,0.807
CASE_038029,25509.79,0.2145,0,0,3,0,0,0,1,0,0.564
CASE_038030,3882.27,-0.1866,-3,0,0,0,0,0,1,0,0.792
CASE_038031,977.44,-0.2405,-2,1,1,0,0,1,0,0,0.85
CASE_038032,41513.28,0.5113,2,5,5,1,0,1,1,0,0.603
CASE_038033,158935.21,2.6891,6,9,9,1,0,0,0,0,0.219
CASE_038036,11656.27,-0.0425,1,4,4,0,0,0,1,1,0.77
CASE_038037,24584.6,0.1973,-1,0,2,0,0,0,0,0,0.961
CASE_038039,5832.87,-0.1505,5,0,8,0,1,0,0,0,0.404
CASE_038040,13604.74,-0.0063,2,1,5,0,0,0,1,0,0.171
CASE_038041,47659.69,0.6253,1,0,4,0,0,0,1,0,0.356
CASE_038042,1256.57,-0.2353,0,0,3,0,0,0,0,0,0.779
CASE_038043,104217.31,1.6742,7,6,10,1,0,1,1,0,0.824
CASE_038045,20002.63,0.1123,0,3,3,0,0,0,1,0,0.312
CASE_038047,9766.74,-0.0775,-3,0,0,0,0,0,0,0,0.444
CASE_038048,6747.42,-0.1335,0,0,3,0,0,0,1,0,0.514
CASE_038049,35192.4,0.394,5,0,8,1,0,0,0,0,0.525
CASE_038050,50412.19,0.6763,6,2,9,0,0,0,0,0,0.607
CASE_038051,110111.86,1.7836,8,0,11,0,0,0,0,1,0.643
CASE_038055,198128.59,3.416,2,4,5,0,0,0,0,1,0.313
CASE_038056,9022.99,-0.0913,3,6,6,0,0,0,0,1,0.076
CASE_038057,13187.25,-0.0141,3,0,6,1,0,0,1,0,0.768
CASE_038058,2776.81,-0.2072,7,0,10,0,0,1,0,1,0.435
CASE_038059,11554.26,-0.0444,1,2,4,0,0,0,1,0,0.504
CASE_038060,175399.86,2.9944,-1,2,2,0,0,1,1,1,0.454
CASE_038061,6222.85,-0.1432,1,0,4,0,0,0,1,1,0.751
CASE_038062,22441.5,0.1576,2,2,5,0,0,0,1,1,0.635
CASE_038064,11069.79,-0.0533,2,0,5,0,0,0,0,1,0.481
CASE_038065,23192.05,0.1715,1,4,4,0,0,0,1,0,0.657
CASE_038068,6410.93,-0.1398,4,3,7,0,0,0,1,1,0.242
CASE_038069,6825.79,-0.1321,0,3,3,0,0,0,0,1,0.179
CASE_038071,26502.86,0.2329,-1,2,2,1,0,0,0,1,0.934
CASE_038073,20875.74,0.1285,3,1,6,0,0,0,0,0,0.334
CASE_038074,71611.53,1.0695,1,4,4,0,0,0,1,0,0.813
CASE_038075,9892.67,-0.0752,3,0,6,0,0,0,0,0,0.661
CASE_038077,5616.27,-0.1545,5,8,8,0,0,0,1,1,0.83
CASE_038078,30475.31,0.3066,1,4,4,0,0,0,0,0,0.7
CASE_038079,4919.75,-0.1674,-3,0,0,1,1,0,0,0,0.292
CASE_038080,100178.13,1.5993,3,6,6,0,1,0,1,0,0.821
CASE_038081,2210.32,-0.2177,-1,0,2,0,0,0,0,1,0.508
CASE_038082,10464.68,-0.0646,1,0,4,0,0,1,0,0,0.851
CASE_038085,6610.68,-0.136,4,5,7,0,0,0,1,0,0.406
CASE_038086,8638.86,-0.0984,-2,1,1,1,0,0,1,0,0.579
CASE_038089,31092.0,0.318,-3,0,0,0,0,0,0,0,0.41
CASE_038090,147413.68,2.4754,8,0,11,0,0,0,0,0,0.644
CASE_038091,4423.46,-0.1766,-3,0,0,0,1,0,1,0,0.448
CASE_038092,9077.61,-0.0903,-2,1,1,0,0,0,0,0,0.543
CASE_038093,13341.96,-0.0112,3,0,6,0,0,0,0,1,0.733
CASE_038095,2336.33,-0.2153,3,0,6,0,0,0,0,1,0.753
CASE_038096,4107.11,-0.1825,1,4,4,0,0,0,1,0,0.337
CASE_038097,25275.64,0.2101,-1,1,2,0,0,0,1,1,0.385
CASE_038098,5551.4,-0.1557,4,0,7,0,0,0,0,0,0.45
CASE_038099,21061.12,0.132,1,0,4,0,0,0,0,1,0.596
CASE_038100,9939.05,-0.0743,-3,0,0,0,0,0,1,1,0.218
CASE_038101,10918.58,-0.0561,3,0,6,0,0,0,1,0,0.478
CASE_038102,11026.11,-0.0542,3,0,6,0,0,1,1,1,0.049
CASE_038103,13590.91,-0.0066,3,0,6,0,0,0,0,0,0.517
CASE_038105,19027.46,0.0942,1,0,4,0,0,0,0,0,0.848
CASE_038106,4309.62,-0.1787,0,0,3,0,0,0,0,1,0.482
CASE_038107,11196.84,-0.051,8,9,11,0,1,0,1,0,0.245
CASE_038108,4880.48,-0.1681,7,0,10,0,0,1,1,1,0.738
CASE_038109,35157.44,0.3934,7,0,10,0,0,0,1,0,0.688
CASE_038110,3852.55,-0.1872,-1,0,2,0,0,0,0,1,0.788
CASE_038111,40607.12,0.4945,1,0,4,1,0,0,1,1,0.701
CASE_038112,6382.81,-0.1403,-1,0,2,0,0,0,1,1,0.456
CASE_038113,2557.05,-0.2112,7,3,10,1,0,0,0,0,0.556
CASE_038114,12161.11,-0.0331,3,6,6,0,0,1,1,0,0.815
CASE_038115,42870.03,0.5364,2,0,5,0,0,0,1,1,0.814
CASE_038116,25103.95,0.2069,-1,0,2,0,0,1,0,1,0.875
CASE_038117,9448.12,-0.0834,-1,2,2,1,0,0,0,0,0.442
CASE_038118,59081.0,0.8371,5,0,8,0,0,0,0,1,0.91
CASE_038119,3983.72,-0.1848,0,1,3,0,0,0,0,0,0.802
CASE_038120,23021.11,0.1683,9,9,12,0,0,0,1,0,0.864
CASE_038121,16272.07,0.0431,1,0,4,0,0,0,1,1,0.341
CASE_038122,90596.16,1.4216,10,0,13,0,0,1,0,0,0.67
CASE_038123,17574.4,0.0673,1,0,4,0,0,0,0,0,0.871
CASE_038124,14678.68,0.0136,0,3,3,0,0,0,0,0,0.21
CASE_038126,13877.57,-0.0013,-3,0,0,0,0,0,1,1,0.388
CASE_038130,25155.93,0.2079,1,0,4,0,0,0,1,0,0.408
CASE_038131,8722.21,-0.0969,4,7,7,1,0,1,1,0,0.625
CASE_038132,11550.25,-0.0444,4,0,7,0,0,0,1,0,0.378
CASE_038133,19775.16,0.1081,4,3,7,1,0,0,1,1,0.226
CASE_038134,37284.63,0.4329,8,0,11,1,0,1,0,0,0.81
CASE_038135,5826.39,-0.1506,3,6,6,1,0,0,0,1,0.613
CASE_038137,84409.92,1.3069,1,1,4,0,1,1,0,0,0.594
CASE_038138,4131.21,-0.182,8,0,11,0,0,1,1,0,0.926
CASE_038139,22289.47,0.1547,4,0,7,0,0,1,1,1,0.354
CASE_038140,23801.18,0.1828,5,0,8,0,0,0,1,0,0.581
CASE_038141,4725.37,-0.171,-3,0,0,1,0,0,0,0,0.834
CASE_038142,127125.96,2.0991,5,1,8,0,0,0,1,0,0.664
CASE_038143,27632.98,0.2538,11,13,14,1,0,0,0,1,0.768
CASE_038146,3973.68,-0.185,1,0,4,0,0,0,0,1,0.457
CASE_038147,4090.7,-0.1828,3,6,6,0,0,0,0,1,0.93
CASE_038148,49805.94,0.6651,-2,1,1,0,0,0,0,0,0.054
CASE_038149,4631.72,-0.1727,-3,0,0,0,0,0,1,0,0.454
CASE_038150,5331.24,-0.1598,-2,1,1,0,0,0,1,0,0.695
CASE_038151,1672.24,-0.2276,-2,1,1,0,0,0,0,0,0.485
CASE_038152,5412.93,-0.1583,-2,1,1,0,0,0,1,1,0.278
CASE_038153,19770.17,0.108,0,1,3,0,0,0,1,0,0.627
CASE_038156,5594.24,-0.1549,4,2,7,0,0,0,1,1,0.691
CASE_038158,26997.33,0.2421,6,0,9,0,0,0,0,0,0.281
CASE_038159,3662.41,-0.1907,-1,0,2,0,0,0,1,0,0.177
CASE_038161,71608.86,1.0695,2,5,5,1,0,0,1,1,0.833
CASE_038162,27653.95,0.2542,3,0,6,0,0,0,0,0,0.774
CASE_038163,15814.98,0.0347,-3,0,0,0,1,0,0,1,0.456
CASE_038164,31453.33,0.3247,0,0,3,0,0,0,1,0,0.549
CASE_038165,22349.56,0.1559,9,1,12,0,0,0,1,0,0.517
CASE_038166,59178.54,0.8389,9,0,12,0,0,0,0,1,0.153
CASE_038167,9413.65,-0.0841,11,7,14,0,0,0,1,1,0.115
CASE_038168,6826.99,-0.132,-2,1,1,0,0,0,1,0,0.666
CASE_038169,20553.2,0.1225,4,0,7,0,1,0,0,0,0.732
CASE_038170,1506.44,-0.2307,4,1,7,0,0,0,1,0,0.733
CASE_038171,23863.8,0.1839,4,3,7,0,0,0,0,1,0.291
CASE_038173,21516.01,0.1404,0,0,3,0,0,0,0,1,0.385
CASE_038175,9917.01,-0.0747,3,0,6,1,0,0,0,1,0.637
CASE_038177,111887.45,1.8165,5,2,8,0,0,0,0,1,0.736
CASE_038178,4731.82,-0.1709,-1,2,2,0,0,0,0,1,0.392
CASE_038180,16216.74,0.0421,4,0,7,0,0,0,0,0,0.93
CASE_038181,3747.39,-0.1892,4,0,7,0,0,0,0,0,0.748
CASE_038185,8801.48,-0.0954,-1,0,2,0,0,0,0,1,0.572
CASE_038186,6410.8,-0.1398,5,0,8,0,0,1,0,1,0.596
CASE_038188,22754.75,0.1634,1,4,4,0,0,0,0,1,0.712
CASE_038192,3956.55,-0.1853,1,0,4,0,0,0,0,1,0.302
CASE_038194,126219.23,2.0823,0,1,3,0,0,0,0,0,0.219
CASE_038195,15489.78,0.0286,0,1,3,0,0,0,1,0,0.361
CASE_038196,5478.17,-0.1571,4,7,7,0,0,0,1,0,0.638
CASE_038197,8091.12,-0.1086,10,0,13,0,0,0,0,1,0.635
CASE_038198,23221.41,0.172,1,4,4,0,0,1,1,1,0.551
CASE_038199,16564.77,0.0486,2,0,5,1,0,1,0,0,0.587
CASE_038200,160739.04,2.7225,3,0,6,0,0,0,0,0,0.474
CASE_038201,7126.63,-0.1265,10,0,13,0,0,0,0,0,0.709
CASE_038202,10818.5,-0.058,-3,0,0,0,0,0,1,1,0.222
CASE_038204,162086.8,2.7475,0,3,3,1,0,0,0,0,0.677
CASE_038205,24203.94,0.1902,2,0,5,1,0,0,0,0,0.752
CASE_038206,1217.16,-0.2361,3,4,6,0,0,0,1,1,0.609
CASE_038207,31138.63,0.3189,4,0,7,1,0,0,0,0,0.599
CASE_038208,62421.24,0.8991,4,7,7,1,0,0,1,1,0.118
CASE_038209,6509.11,-0.1379,4,0,7,0,0,0,1,0,0.572
CASE_038210,5726.66,-0.1524,3,4,6,0,1,0,0,1,0.375
CASE_038211,55437.66,0.7695,2,0,5,0,0,1,0,1,0.135
CASE_038213,14616.51,0.0124,-1,2,2,0,1,0,0,0,0.362
CASE_038215,5657.56,-0.1537,1,0,4,0,0,0,1,0,0.493
CASE_038216,5890.07,-0.1494,-3,0,0,0,0,0,1,0,0.935
CASE_038217,16949.21,0.0557,1,0,4,0,0,0,0,0,0.683
CASE_038218,80335.36,1.2313,4,3,7,0,0,0,0,1,0.323
CASE_038222,12775.49,-0.0217,-3,0,0,0,0,0,1,1,0.189
CASE_038225,5905.79,-0.1491,4,0,7,0,0,0,0,0,0.755
CASE_038226,22551.78,0.1596,4,0,7,0,0,0,0,0,0.976
CASE_038227,72794.55,1.0914,0,3,3,0,0,0,1,1,0.673
CASE_038228,6053.18,-0.1464,0,0,3,0,0,0,1,0,0.482
CASE_038229,34246.46,0.3765,-3,0,0,0,1,0,1,1,0.326
CASE_038230,30990.04,0.3161,2,0,5,1,0,1,1,0,0.225
CASE_038232,62564.91,0.9017,2,0,5,0,0,0,0,1,0.142
CASE_038233,24431.91,0.1945,-2,1,1,0,0,0,0,0,0.598
CASE_038234,6584.95,-0.1365,5,0,8,1,0,0,0,1,0.895
CASE_038235,3157.69,-0.2001,-3,0,0,1,0,0,1,0,0.269
CASE_038236,10895.38,-0.0566,-1,0,2,0,0,0,0,1,0.633
CASE_038239,46848.18,0.6102,7,0,10,1,0,0,0,1,0.265
CASE_038240,7878.86,-0.1125,-1,0,2,0,0,0,1,0,0.481
CASE_038241,31349.59,0.3228,2,5,5,1,1,0,0,0,0.75
CASE_038243,9467.52,-0.0831,1,0,4,0,0,0,1,0,0.798
CASE_038244,49574.62,0.6608,9,0,12,0,0,0,0,0,0.456
CASE_038245,2024.98,-0.2211,3,3,6,1,0,0,0,0,0.554
CASE_038246,42694.34,0.5332,8,2,11,1,0,1,0,0,0.693
CASE_038247,48825.0,0.6469,-1,2,2,1,0,0,1,1,0.357
CASE_038248,4391.04,-0.1772,1,4,4,0,0,0,0,0,0.468
CASE_038249,28024.04,0.2611,1,0,4,0,0,0,1,1,0.242
CASE_038250,10421.22,-0.0654,11,4,14,0,0,0,1,0,0.878
CASE_038251,12104.16,-0.0342,-1,2,2,1,0,0,1,1,0.267
CASE_038252,103357.95,1.6583,3,3,6,0,0,1,1,1,0.864
CASE_038254,86746.43,1.3502,3,0,6,0,0,0,0,1,0.607
CASE_038257,4967.14,-0.1665,9,0,12,0,0,0,0,0,0.636
CASE_038259,12301.5,-0.0305,0,3,3,1,0,1,0,0,0.923
CASE_038260,15400.38,0.027,4,0,7,0,0,0,1,0,0.216
CASE_038261,74520.28,1.1234,2,0,5,0,0,0,0,0,0.825
CASE_038262,3385.26,-0.1959,4,7,7,0,0,1,0,1,0.609
CASE_038263,10245.69,-0.0686,-3,0,0,0,1,0,1,0,0.86
CASE_038266,16644.46,0.05,1,0,4,0,0,0,1,1,0.34
CASE_038268,4785.2,-0.1699,5,8,8,0,0,0,1,0,0.189
CASE_038270,2998.02,-0.203,6,0,9,0,0,0,0,0,0.253
CASE_038271,869.99,-0.2425,7,2,10,0,0,0,0,0,0.461
CASE_038272,7325.3,-0.1228,3,0,6,1,0,0,1,1,0.791
CASE_038273,1547.85,-0.2299,5,0,8,0,0,0,1,1,0.367
CASE_038274,31988.66,0.3346,4,5,7,0,0,0,0,1,0.92
CASE_038275,14215.83,0.005,2,5,5,0,0,1,0,0,0.283
CASE_038276,12188.64,-0.0326,5,1,8,1,0,0,0,0,0.755
CASE_038280,67221.69,0.9881,1,4,4,0,0,0,1,0,0.748
CASE_038281,60293.33,0.8596,-2,1,1,0,1,0,0,1,0.491
CASE_038282,3696.52,-0.1901,5,1,8,0,0,0,0,0,0.471
CASE_038283,6822.05,-0.1321,0,0,3,1,1,0,1,0,0.361
CASE_038284,41626.49,0.5134,4,0,7,0,0,0,0,1,0.756
CASE_038285,13182.59,-0.0142,-1,2,2,1,0,0,1,0,0.372
CASE_038289,7343.04,-0.1225,3,0,6,1,0,0,1,1,0.592
CASE_038290,20439.94,0.1204,-1,1,2,0,0,0,1,0,0.446
CASE_038293,50471.2,0.6774,-3,0,0,0,0,0,0,0,0.411
CASE_038294,4553.76,-0.1742,-3,0,0,0,0,0,0,0,0.594
CASE_038295,15803.2,0.0344,5,5,8,0,0,0,0,0,0.61
CASE_038296,1498.96,-0.2309,-1,0,2,0,0,0,0,0,0.361
CASE_038297,25292.02,0.2104,2,4,5,1,0,1,1,1,0.973
CASE_038299,3520.22,-0.1934,-1,0,2,0,0,0,1,0,0.621
CASE_038301,76948.35,1.1685,3,0,6,0,0,0,1,0,0.384
CASE_038302,206106.62,3.5639,4,7,7,0,0,0,0,0,0.37
CASE_038303,11047.44,-0.0538,2,5,5,0,0,0,0,0,0.186
CASE_038306,81183.81,1.247,-3,0,0,0,0,0,1,1,0.791
CASE_038307,5812.58,-0.1508,7,0,10,0,0,0,0,1,0.769
CASE_038308,4810.57,-0.1694,8,0,11,0,0,0,1,0,0.615
CASE_038311,3846.02,-0.1873,9,0,12,1,0,0,0,1,0.692
CASE_038312,86635.31,1.3481,-2,1,1,0,0,0,1,1,0.788
CASE_038313,4605.32,-0.1732,0,3,3,0,0,0,1,0,0.254
CASE_038318,15906.1,0.0364,5,0,8,0,0,0,1,0,0.47
CASE_038319,29411.76,0.2868,-3,0,0,0,0,0,1,0,0.477
CASE_038320,7291.66,-0.1234,2,0,5,0,0,0,1,1,0.54
CASE_038321,20789.33,0.1269,-3,0,0,0,0,0,1,0,0.343
CASE_038322,5122.1,-0.1637,5,0,8,0,1,0,0,0,0.772
CASE_038323,6221.81,-0.1433,1,4,4,0,0,0,1,0,0.827
CASE_038324,23336.29,0.1742,2,0,5,0,0,0,0,0,0.457
CASE_038325,46769.85,0.6088,4,0,7,0,0,0,0,1,0.849
CASE_038326,12122.97,-0.0338,8,10,11,0,1,1,0,0,0.523
CASE_038327,13638.84,-0.0057,7,1,10,1,0,0,1,1,0.718
CASE_038328,119735.21,1.962,2,0,5,0,0,0,0,0,0.617
CASE_038330,16485.96,0.0471,2,5,5,0,0,0,0,0,0.287
CASE_038331,7271.98,-0.1238,-3,0,0,0,0,1,1,0,0.776
CASE_038333,25320.3,0.211,11,0,14,0,0,0,0,0,0.495
CASE_038334,6080.96,-0.1459,-1,0,2,0,0,0,0,1,0.471
CASE_038336,2689.74,-0.2088,5,3,8,0,0,0,0,0,0.696
CASE_038339,84043.83,1.3001,4,0,7,0,0,0,0,1,0.557
CASE_038341,2099.57,-0.2197,1,3,4,0,0,0,0,1,0.2
CASE_038342,29167.49,0.2823,5,0,8,0,0,0,0,1,0.385
CASE_038343,11144.32,-0.052,1,0,4,1,0,1,1,0,0.683
CASE_038344,12206.38,-0.0323,5,6,8,1,0,0,0,1,0.342
CASE_038349,9243.86,-0.0872,6,5,9,0,0,0,1,0,0.614
CASE_038350,9467.34,-0.0831,7,0,10,0,0,0,0,0,0.728
CASE_038351,48763.11,0.6457,1,2,4,1,0,0,0,0,0.309
CASE_038352,11210.87,-0.0507,-3,0,0,0,0,0,1,0,0.378
CASE_038353,45499.62,0.5852,2,0,5,0,0,0,1,0,0.699
CASE_038355,6596.68,-0.1363,2,0,5,1,0,0,0,1,0.369
CASE_038356,93770.07,1.4805,-2,1,1,0,0,1,0,0,0.83
CASE_038357,14895.11,0.0176,2,0,5,0,0,0,0,1,0.783
CASE_038358,32986.29,0.3531,0,0,3,0,0,0,1,1,0.564
CASE_038359,9483.89,-0.0828,8,0,11,0,0,1,0,0,0.755
CASE_038360,1649.68,-0.2281,1,4,4,0,1,0,1,0,0.589
CASE_038362,22837.53,0.1649,7,10,10,0,0,0,0,0,0.561
CASE_038363,342359.35,6.091,6,9,9,0,0,0,1,0,0.857
CASE_038365,164817.21,2.7982,8,0,11,0,0,1,1,0,0.595
CASE_038366,5741.74,-0.1522,4,5,7,0,0,0,0,0,0.466
CASE_038368,33607.12,0.3646,-1,2,2,0,0,0,0,0,0.801
CASE_038369,29748.4,0.2931,0,3,3,0,0,0,0,0,0.519
CASE_038370,3043.56,-0.2022,2,0,5,0,0,1,1,0,0.276
CASE_038371,3783.22,-0.1885,4,0,7,0,0,0,1,0,0.54
CASE_038372,57339.06,0.8048,4,0,7,1,1,0,1,0,0.215
CASE_038373,13061.34,-0.0164,1,0,4,0,0,0,0,1,0.777
CASE_038374,17657.26,0.0688,5,8,8,1,0,0,0,0,0.72
CASE_038375,18531.85,0.0851,2,0,5,0,0,0,1,0,0.235
CASE_038376,56146.84,0.7827,-1,2,2,0,0,1,1,0,0.219
CASE_038377,35242.86,0.395,6,9,9,0,0,0,1,0,0.338
CASE_038378,23676.17,0.1805,1,0,4,0,0,0,1,0,0.522
CASE_038379,8390.38,-0.103,0,0,3,0,0,0,0,1,0.676
CASE_038381,10927.43,-0.056,1,3,4,0,0,0,0,0,0.622
CASE_038382,1449.22,-0.2318,4,0,7,0,0,0,1,0,0.669
CASE_038383,11210.46,-0.0507,4,0,7,0,0,0,0,0,0.749
CASE_038384,21003.92,0.1309,8,8,11,0,0,0,1,0,0.933
CASE_038385,12648.46,-0.0241,7,0,10,0,0,0,1,0,0.535
CASE_038386,4597.05,-0.1734,-3,0,0,1,0,1,1,1,0.294
CASE_038387,9224.64,-0.0876,8,9,11,0,1,0,1,1,0.342
CASE_038391,128528.15,2.1251,4,0,7,0,0,0,0,0,0.389
CASE_038393,1024.58,-0.2396,2,0,5,1,0,0,0,0,0.558
CASE_038394,36153.34,0.4119,-3,0,0,1,0,0,0,0,0.884
CASE_038395,8756.03,-0.0963,4,0,7,0,0,0,0,1,0.398
CASE_038398,272864.44,4.8021,-2,1,1,0,0,0,0,0,0.263
CASE_038399,37598.8,0.4387,-1,1,2,1,0,1,0,0,0.512
CASE_038400,142981.21,2.3932,9,12,12,0,0,1,1,0,0.809
CASE_038401,6541.73,-0.1373,4,1,7,0,0,0,0,0,0.184
CASE_038405,2731.86,-0.208,5,4,8,0,0,0,0,0,0.411
